sector,leading_score,momentum,trend,fiedler,bull_ratio,stability,recent_return_pct,volatility,combined_score,rank,tier
btcfi,0.2335858673175064,-0.2678651569377503,18.54587745315725,0.9999999999999996,0.0,0.8158301213708226,-47.6528894062137,21.964528113737217,-0.08240638240617781,127,Tier 4
data_availability,0.1666985962347948,-0.2080698374947608,12.53878208544022,1.3297043459097302e-33,0.0,0.7070857378098901,-25.5051420778332,31.34389518900383,-0.0826820166403586,128,Tier 4
pantera_capital_portfolio,0.3725493657731983,-0.1173231474517966,3.4388508641761604,5.0,0.0,0.8447369840026365,-2.824519373790095,23.86938521766964,-0.082934638810035,129,Tier 4
duckstarter,0.1931218290335929,-0.2751370223241325,19.17946129552825,6.162975822039156e-33,0.0,0.7922172903361142,-28.974270652067645,10.452693413258148,-0.08334240936885001,130,Tier 4
solana_ecosystem,0.3794118811400828,-0.2274381491078493,14.151410138939374,5.0,0.0,0.8067472559724781,193.2966365615808,163.4758986552157,-0.08592404771845555,131,Tier 4
kenetic_capital_portfolio,0.3629296288309327,-0.1724435637842368,8.555641191232013,5.499999999999998,0.0,0.7476121067941632,-25.80139094425472,23.432272911478982,-0.08688715187191667,132,Tier 4
near_protocol_ecosystem,0.3795619370208376,-0.1661952266365702,7.8849741698008415,5.999999999999998,0.0,0.922870354349517,-28.09049790974537,34.7080391469939,-0.08734548493856177,133,Tier 4
1confirmation_portfolio,0.2881523988034997,-0.126727617821113,3.552307160577909,3.000000000000001,0.0,0.8447369840026369,-17.16348331245608,24.66303704731802,-0.09120454621533391,134,Tier 4
ferrum_network,0.238259281496195,-0.2089096798269008,11.691122031659829,1.6972243622680057,0.0,0.7886637281721575,-20.534121849264555,20.06677365592198,-0.09199845951030253,135,Tier 4
heco_ecosystem,0.2176491638765513,-0.1706842247381205,7.858001317915085,0.9999999999999996,0.0,0.9228703543495168,-30.2259136227551,25.15303452479645,-0.09210421155896965,136,Tier 4
research,0.3559715912708804,-0.217152642193653,12.446897876654706,9.0,0.0,0.6303608432716026,-29.991217106658663,29.221086022150462,-0.09268366342710593,137,Tier 4
fan_token,0.3133849725941152,-0.2038388774647709,11.081061793686336,3.9499999999999993,0.0,0.6541039390393462,-11.436798848030472,19.114987924021342,-0.09302825952790753,138,Tier 4
video,0.4070251682331472,-0.2827667189074135,18.930397521465338,6.999999999999998,0.0,0.956189978723464,-39.03866941630583,29.355483255429863,-0.09346274369276014,139,Tier 4
oxbull,0.2343139928236157,-0.1956873709357139,10.204780925118476,0.7526243702798874,0.3,0.7104337867197843,-19.52360850678722,19.514129804799296,-0.09363956168452914,140,Tier 4
marketplace,0.2691762858353502,-0.1418165606316147,4.803352863687005,1.149999999999999,0.4,0.8067472559724781,-24.30811901865191,19.694019876479704,-0.09378303199474466,141,Tier 4
chromia_ecosystem,0.2012051081548179,-0.1731681510944935,7.913912160552615,0.413094015707478,0.0,1.0,-19.73217506823344,23.809779752157883,-0.09402902948896734,142,Tier 4
placeholder_ventures_portfolio,0.3050803336931179,-0.1306887817555498,3.4131592379573434,3.490960296217821,0.0,0.8447369840026363,-3.8551159882608985,22.75940326960255,-0.09655718937597635,143,Tier 4
dcg_portfolio,0.3650985509982853,-0.1314037841840074,3.416253429937817,6.699999999999998,0.0,0.8447369840026375,-2.2173703652086734,28.5012459291802,-0.09724124988462922,144,Tier 4
binance_launchpad,0.3683461544267511,-0.1949572696333577,9.646824499132618,7.000000000000002,0.0,0.8273204429788692,inf,23.575925050262335,-0.0984890246420315,145,Tier 4
storage,0.2055110103197587,-0.2033821989692682,10.169197378718913,1.0000000000000004,0.0,0.7995582920784842,inf,20.54578222725516,-0.10169022518207908,146,Tier 4
gaming_guild,0.2236397037770467,-0.2243970500327483,12.22576294802633,1.1074783783434912,0.0,0.8945050562044325,-25.039488970905964,21.537038978324595,-0.10213942055248498,147,Tier 4
binance_launchpool,0.2106889963632722,-0.2586576284620814,15.531586379186688,1.0,0.0,0.7202885630840189,-15.907822600471476,27.430018940864915,-0.10334176467021453,148,Tier 4
bnb_chain_ecosystem,0.4798831235762784,-0.1838449562783972,8.022507325170487,5.699999999999998,0.7,0.9360015797325428,-25.020702695706827,27.606809016296047,-0.10361988302669232,149,Tier 4
